"intitule","lieuTravail.libelle","lieuTravail.codePostal","romeCode","secteurActivite","codeNAF","typeContrat","salaire.libelle","dureeTravailLibelleConverti","experienceLibelle","formations.niveauLibelle","qualificationCode","qualificationLibelle","description"
"employé (é) commercial (e) rayon FRUITS ET LÉGUMES - H/F","95 - GENAINVILLE","95420","D1507","N/A","N/A","CDI","N/A","N/A","Débutant accepté","N/A","N/A","N/A","Nous recherchons pour notre magasin basé à L isle adam un(e) employé(e) libre service Fruits et Légumes Rattaché au responsable fruits et légumes, l'employé libre service contribue activement au développement de l'activité commerciale en assurant une bonne présentation générale du rayon et la gestion des stocks - Gérer la mise en place et l'approvisionnement quotidien du rayon fruits et légumes - Utiliser le matériel de manutention pour ranger/stocker/déplacer les marchandises  - Rigoureux en matière de traçabilité, d'hygiène et de qualitVeiller à la satisfaction des clients  "
"Employé(e) Commercial(e) Charcuterie - H/F","29 - ST RENAN","29290","D1507","N/A","N/A","CDI","N/A","N/A","Débutant accepté","N/A","N/A","N/A","Aux côtés de la Responsable de Charcuterie et de l'équipe, vous contribuez à la réalisation des objectifs commerciaux (structure de gamme, assortiment, prixVous réalisez la présentation générale de votre rayon selon les règles de merchandising ; - Vous approvisionnez votre rayon en respectant les implantations ; - Vous veillez à préparer et à présenter un assortiment de toutes les gammes de produits répondant à la demande des clients ; - Vous assurez les rotations des produits en respectant les dates de consommation ; - Vous veillez au rangement des stocks et de la réserve ; - Vous veillez au respect des règles d'hygiène et de sécuritVous accueillez, renseignez et conseillez les clients dans le respect de la charte accueil du magasin ; - Vous assurez une bonne gestion de votre rayon et des stocks et participez à sa progression. Vous êtes à la recherche d'un emploi : CDI    Vous travaillerez à temps plein réparti sur 5 jours par semaine. Votre planning peut varier en fonction du roulement du service. Nous acceptons les débutants. Le salaire est établit selon la grille de salaire."
"Etudiant(e) - Employé(e) commercial(e) - H/F","France","N/A","E1113","N/A","N/A","CDI","N/A","N/A","Débutant accepté","N/A","N/A","N/A","Le Centre E.Leclerc de La Crau recherche des étudiant(e)s 6h par semaine (le samedi) pour divers rayons. Rattaché(e) au Manager du rayon , vous êtes chargé(e) d'assurer la mise en rayon, la présentation générale des produits (implantation, information produits, balisage, étiquetage, propreté, rotation des produits, suivi des ruptures, contrôle des dates etc.) et le service client. Vous vérifiez et signalez à votre responsable toute anomalie (produits, prix, qualité) et appliquez les mesures correctives nécessaires. Vous êtes aussi amené(e) à réceptionner les marchandises, à vérifier la conformité des produits reçus et à assurer un approvisionnement continu de votre rayon. Enfin, vous réalisez votre prestation de travail dans le respect des règles d'hygiène, de sécurité alimentaire et de traçabilité en vigueur dans la profession."
"EMPLOYE(E) COMMERCIAL(E) RAYON TEXTILE CHAUSSURES - H/F","France","N/A","D1507","N/A","N/A","CDI","N/A","N/A","Débutant accepté","N/A","N/A","N/A","Sous le contrôle de votre Responsable de rayon, Vous aurez pour missions : d'accueillir et renseigner les clients d'approvisionner les rayons en veillant à respecter les implantations d'assurer les rotations des produits pour éviter les ruptures de veiller au rangement des stocks et de la réserve de veiller au respect des règles d'hygiène et de sécurité d'assurer le suivi des commandes sur informatique  "
"Employé(e) commercial de rayon polyvalent de Nuit - H/F","78 - RAMBOUILLET","78120","D1507","N/A","N/A","CDI","N/A","N/A","Débutant accepté","N/A","N/A","N/A","Votre mission Sous le contrôle de votre Responsable de Rayon, vous contribuez à la réalisation des objectifs commerciaux (structure de gamme, assortiment, prix, ainsi qu'à la gestion (CA, rentabilité, marge, etc...). Vous participez au développement du chiffre d'affaires par la maîtrise de l'approvisionnement et de la bonne tenue de votre rayon (connaissance des produits, commande, réception contrôle, remplissage, gestion des stocks, balisage, propreté, informations). Rigoureux(se) en matière de traçabilité, d'hygiène et de qualité, vous êtes vigilant(e) sur la qualité du service rendu à notre clientèle."
"Employé(e) commercial(e) Fromage coupe - H/F","95 - GENAINVILLE","95420","D1212","N/A","N/A","CDI","N/A","N/A","Débutant accepté","N/A","N/A","N/A","Vos missions sont les suivantes : Assurer une bonne présentation de rayon,  Découpe du fromage sur le billot, Ranger et recharger les produits en cours de journée en fonction des ventes, Gérer les commandes clients, Accueillir la clientèle S'assurer que le produit ait une étiquette prix, une étiquette « label » ou une étiquette « Alliance Locale », Vous veillez au respect des règles d'hygiène et de sécurité et assurez la propreté du rayon."
"EMPLOYE(E) COMMERCIAL(E) ( RAYONS ) - H/F","31 - MERVILLA","31320","D1507","N/A","N/A","CDI","N/A","N/A","Débutant accepté","N/A","N/A","N/A","En tant qu'employé commercial ( rayons ), vous assurez l'approvisionnement, la bonne tenue de votre rayon ( connaissance des produits, commande, réception, contrôle, remplissage, gestion des stocks, propreté, étiquetage, informations ) et la vente clients. Auprès de votre Responsable de rayon, vous démontrez que vous êtes rigoureux en matière de traçabilité, d'hygiène et de qualité, et que vous êtes vigilant sur la qualité du service rendu à notre clientèle. Vous êtes force de proposition auprès de votre responsable pour améliorer la qualité de service et l'offre commerciale. Vous avez pour priorité la satisfaction du client : qualité d'accueil, d'écoute et de service."
"Employé(e) commercial(e) rayon PGC - 30h - H/F","40 - SOUSTONS","40140","D1507","N/A","N/A","CDI","N/A","N/A","Débutant accepté","N/A","N/A","N/A","Nous recherchons un(e) employé(e) commercial(e), à mi-temps (30h par semaine) pour la mise en rayon sur le rayon PGC. Vous pourrez autant intervenir sur les rayons suivants : épicerie, liquides, hygiène Sous la responsabilité du chef de rayon et en collaboration avec l'équipe : Vous assurez la présentation générale du rayon (mise en rayon des marchandises, rotations selon les dates limites de consommation) dans le respect des règles de merchandising, d'hygiène et de sécurité, Vous contribuez à la bonne gestion du rayon par le contrôle rigoureux des stocks, le rangement de la réserve, la préparation des états de commande et l'approvisionnement, Vous êtes le garant de la bonne image du magasin, vous accueillez et renseignez le client. Ce Que Nous Offrons ? Un environnement de travail stimulant et convivial. Des possibilités d'évolution Des avantages intéressants: Prime Annuelle / Intéressement / Participation / Gratification / Mutuelle / Titres Restaurant / Avantages CSE"
"EMPLOYE(E) COMMERCIAL(E) bazar H/F - H/F","38 - DOMENE","38420","D1507","N/A","N/A","CDI","N/A","N/A","Débutant accepté","N/A","N/A","N/A","Vous assurez la présentation générale des rayons BAZAR (mise en rayon des marchandises, affichage des prix, mise en avant) dans le respect des règles de merchandising (information produits, étiquettes prix, balisage publicitaire, suivi des ruptures, etc.), d'hygiène et de sécurité. Vous contribuez à la bonne gestion du rayon par le contrôle rigoureux des stocks, le rangement de la réserve, la préparation des états de commandes et l'approvisionnement et remontez toute anomalie à votre responsable (produits, prix, qualité). Garant de la bonne image du magasin, vous accueillez et renseignez le client ou l'orientez vers le bon interlocuteur. Vous participez à la parfaite présentation (remplissage, propretet  contribuez au développement du chiffre d'affaires du rayon."
"Employé(e) Commercial(e) E.Leclerc Rayon Fruits et Légumes CDI - H/F","France","N/A","D1507","N/A","N/A","CDI","N/A","N/A","Débutant accepté","N/A","N/A","N/A","E.Leclerc Andrézieux, recherche un employé commercial H/F, dans le cadre d'un CDI, à pourvoir rapidement. Rattaché(e) au Responsable du rayon Fruits et Légumes, vous effectuez les missions suivantes :"
"EMPLOYE(E) COMMERCIAL(E) - RAYON EPICERIE - H/F","33 - PESSAC","33600","D1507","N/A","N/A","CDI","N/A","N/A","Débutant accepté","N/A","N/A","N/A","Vous êtes fort(e) d'une formation commerciale et une première expérience en grande distribution à un poste similaire serait un plus. Vous avez le sens du commerce et de la relation client. Dynamique, organisé(e) et rigoureux(se), vous maîtrisez les techniques de vente et les produits, assurez une vraie dynamique commerciale et avez le sens de l'accueil, de l'écoute et du conseil."
"EMPLOYE(E) COMMERCIAL(E ) PRESSING - H/F","13 - MARIGNANE","13700","D1205","N/A","N/A","CDI","N/A","N/A","Débutant accepté","N/A","N/A","N/A","Le domaine de la grande distribution vous attire ? Poste d'employé(e) commercial(e) pressing à pourvoir dans votre MAGASIN Leclerc Marignane.   Vous êtes souriant(e), autonome, organisé(e), rigoureux(se) Vous aimez le contact et vous êtes à l'écoute du client Vous savez faire preuve de précision, de rigueur et d'autonomie Vous êtes à l'aise avec les postes non sédentaires Vous êtes acteur de la fidélisation du client : écoute et patience  "
"EMPLOYE(E) COMMERCIAL POLYVALENT PRODUITS FRAIS - H/F","France","N/A","D1507","N/A","N/A","CDI","N/A","N/A","Débutant accepté","N/A","N/A","N/A","E. LECLERC de la Colle sur Loup recherche un(e) employé(e) commercial(e) polyvalent(e) pour les rayons produits Frais (crémerie, charcuterie, F&L, coupe) Vous serez garant de la bonne tenue du rayon (balisage, propreté, information produit, prix...). Vous  vérifiez la conformité des produits. Vous maîtrisez l'approvisionnement du rayon. Vous accueillez et renseignez le client dans le respect de la charte en vigueur dans le magasin : la satisfaction client est votre priorité. Vous participez à l'inventaire.  heures par semaine : Planning variable selon le rayon SMIC + 13ème mois - Participation aux bénéfices - Intéressement et Primes sous conditions   "
"Employé(e) Commercial(e) - Rayon Charcuterie/Fromage - H/F","68 - KINGERSHEIM","68260","D1507","N/A","N/A","CDI","N/A","N/A","Débutant accepté","N/A","N/A","N/A","CDI - 8h les samedis  Vous assurez la présentation générale de votre rayon dans le respect des règles de merchandising (mise en rayon, lisibilité de l'information, etc...). Ainsi vous avez la charge :  D'accueillir, conseiller et renseigner les clients sur les choix des produits, la cuisson, les accompagnements, les recettes De rendre le rayon attractif pour développer la dynamique commerciale De participer au développement du chiffre d'affaires du rayon par votre maîtrise des techniques de vente D'installer et ranger le rayon en début et fin de journée De veiller au respect des procédures de traçabilité, de nettoyage et de désinfection de votre environnement de travail.   Trois bonnes raisons de nous rejoindre : L'opportunité d'intégrer une entreprise pérenne ; La possibilité d'exercer un métier dans la grande distribution ; L'occasion de profiter de nombreux avantages (prime annuelle, intéressement, participation, mutuelle, services Action Logement, prévoyance et offres CSE)."
"Assistant(e) Commercial(e) F/H (H/F)","France","N/A","D1401","N/A","N/A","CDI","N/A","N/A","Débutant accepté","N/A","N/A","N/A","Nous recherchons un(e) Assistant(e) Commercial(e) pour notre agence Azaé La Roche sur Yon. Vous intégrerez l'équipe en place, sous la supervision directe du/de la Responsable d'agence. Vous participerez activement au développement et à l'évolution de l'agence, tout en bénéficiant de l'accompagnement et des ressources mise à disposition par le siègeVos missions principales sont les suivantesLa gestion administrative : Vous établissez les plannings de vos intervenant(e)s, gérez les imprévus et saisissez leurs heures. Vous réceptionnez le courrier, organisez les rendez-vous et assurez le suivi des documents exigés en matière de qualitDéveloppement commercial : Vous assurez le suivi des clients pour les fidéliser. Vous veillez au respect des clauses contractuelles et à la satisfaction des clients. Vous serez chargé(e) de la mise à jour du fichier clientProspection commerciale : Vous prospectez afin de conquérir de nouveaux clients par des visites terrain et/ou à distance. Vous adaptez l'offre commerciale en fonction des besoins exprimés par les prospects. Enfin, vous élaborez les propositions commerciales et vous en faites le suivi."
